"ACTIVITY_ID","CASE_NUMBER","RELIEF_CODE","RELIEF_DESC"
"54201","10-1990-0122","INJ","Injunctive Relief"
"54201","10-1990-0122","PEN","Penalty"
"54202","10-1990-0123","INJ","Injunctive Relief"
"54202","10-1990-0123","PEN","Penalty"
"54203","10-1990-0124","INJ","Injunctive Relief"
"54203","10-1990-0124","PEN","Penalty"
"54204","10-1990-0125","INJ","Injunctive Relief"
"54204","10-1990-0125","PEN","Penalty"
"54208","10-1990-0143","OCR","Other Cost Recovery (CERCLA)"
"54214","10-1990-0180","INJ","Injunctive Relief"
"54260","10-1991-0071","INJ","Injunctive Relief"
"54260","10-1991-0071","PEN","Penalty"
"54261","10-1991-0073","CFS","Cost Recovery RI/FS (CERCLA)"
"54261","10-1991-0073","IRA","Injunctive Remedial Action (CERCLA)"
"54261","10-1991-0073","IRD","Injunctive Remedial Design (CERCLA)"
"54263","10-1991-0083","OCR","Other Cost Recovery (CERCLA)"
"54264","10-1991-0084","OCR","Other Cost Recovery (CERCLA)"
"54266","10-1991-0129","INJ","Injunctive Relief"
"54266","10-1991-0129","PEN","Penalty"
"54278","10-1991-0206","INJ","Injunctive Relief"
"54278","10-1991-0206","PEN","Penalty"
"54279","10-1991-0220","INJ","Injunctive Relief"
"54279","10-1991-0220","PEN","Penalty"
"54280","10-1991-0222","INJ","Injunctive Relief"
"54280","10-1991-0222","PEN","Penalty"
"54281","10-1991-0224","CRR","Cost Recovery Removal (CERCLA)"
"54282","10-1991-0225","OCR","Other Cost Recovery (CERCLA)"
"54284","10-1991-0227","COL","Collection Of A Pre-Existing Debt"
"54304","10-1991-0254","PEN","Penalty"
"54315","10-1991-0271","IRA","Injunctive Remedial Action (CERCLA)"
"54364","10-1991-0342","CRR","Cost Recovery Removal (CERCLA)"
"54381","10-1991-0363","COL","Collection Of A Pre-Existing Debt"
"54382","10-1991-0364","INJ","Injunctive Relief"
"54382","10-1991-0364","PEN","Penalty"
"54383","10-1991-0365","INJ","Injunctive Relief"
"54383","10-1991-0365","PEN","Penalty"
"54384","10-1991-0366","PEN","Penalty"
"54385","10-1991-0367","OCR","Other Cost Recovery (CERCLA)"
"54386","10-1991-0368","INJ","Injunctive Relief"
"54386","10-1991-0368","PEN","Penalty"
"54388","10-1991-0370","INJ","Injunctive Relief"
"54388","10-1991-0370","PEN","Penalty"
"54389","10-1991-0371","CRA","Cost Recovery"
"54389","10-1991-0371","CRD","Cost Recovery Remedial Design (CERCLA)"
"54390","10-1991-0372","CRA","Cost Recovery"
"54390","10-1991-0372","IRA","Injunctive Remedial Action (CERCLA)"
"54391","10-1991-0373","COR","Corrective Action (RCRA)"
"54441","10-1992-0020","COL","Collection Of A Pre-Existing Debt"
"54441","10-1992-0020","PEN","Penalty"
"54487","10-1992-0072","PEN","Penalty"
"54497","10-1992-0082","INJ","Injunctive Relief"
"54497","10-1992-0082","PEN","Penalty"
"54538","10-1992-0135","CRR","Cost Recovery Removal (CERCLA)"
"54546","10-1992-0143","PEN","Penalty"
"54597","10-1992-0207","CFS","Cost Recovery RI/FS (CERCLA)"
"54605","10-1992-0215","INJ","Injunctive Relief"
"54605","10-1992-0215","PEN","Penalty"
"54612","10-1992-0226","PEN","Penalty"
"54625","10-1992-0244","OCR","Other Cost Recovery (CERCLA)"
"54628","10-1992-0247","CFS","Cost Recovery RI/FS (CERCLA)"
"54628","10-1992-0247","CRA","Cost Recovery"
"54628","10-1992-0247","CRD","Cost Recovery Remedial Design (CERCLA)"
"54628","10-1992-0247","CRR","Cost Recovery Removal (CERCLA)"
"54628","10-1992-0247","IRA","Injunctive Remedial Action (CERCLA)"
"54628","10-1992-0247","IRD","Injunctive Remedial Design (CERCLA)"
"54630","10-1992-0249","CRR","Cost Recovery Removal (CERCLA)"
"54631","10-1992-0250","COL","Collection Of A Pre-Existing Debt"
"54643","10-1992-0292","CFS","Cost Recovery RI/FS (CERCLA)"
"54643","10-1992-0292","CRA","Cost Recovery"
"54643","10-1992-0292","CRD","Cost Recovery Remedial Design (CERCLA)"
"54648","10-1992-0298","COL","Collection Of A Pre-Existing Debt"
"54653","10-1992-0304","PEN","Penalty"
"54654","10-1992-0305","INJ","Injunctive Relief"
"54657","10-1992-0308","CFS","Cost Recovery RI/FS (CERCLA)"
"54657","10-1992-0308","CRR","Cost Recovery Removal (CERCLA)"
"54657","10-1992-0308","IRA","Injunctive Remedial Action (CERCLA)"
"54657","10-1992-0308","IRD","Injunctive Remedial Design (CERCLA)"
"54659","10-1992-0312","CRR","Cost Recovery Removal (CERCLA)"
"54659","10-1992-0312","IRM","Injunctive Removal (CERCLA)"
"54660","10-1992-0313","CFS","Cost Recovery RI/FS (CERCLA)"
"54660","10-1992-0313","CRA","Cost Recovery"
"54660","10-1992-0313","IRA","Injunctive Remedial Action (CERCLA)"
"54740","10-1993-0113","PEN","Penalty"
"54785","10-1993-0172","PEN","Penalty"
"54821","10-1993-0220","COR","Corrective Action (RCRA)"
"54821","10-1993-0220","INJ","Injunctive Relief"
"54822","10-1993-0222","CFS","Cost Recovery RI/FS (CERCLA)"
"54822","10-1993-0222","CRR","Cost Recovery Removal (CERCLA)"
"54823","10-1993-0223","OCR","Other Cost Recovery (CERCLA)"
"54824","10-1993-0224","CFS","Cost Recovery RI/FS (CERCLA)"
"54824","10-1993-0224","IRA","Injunctive Remedial Action (CERCLA)"
"54825","10-1993-0225","COL","Collection Of A Pre-Existing Debt"
"54826","10-1993-0226","PEN","Penalty"
"54827","10-1993-0227","PEN","Penalty"
"54830","10-1993-0230","COL","Collection Of A Pre-Existing Debt"
"54831","10-1993-0231","INJ","Injunctive Relief"
"54831","10-1993-0231","PEN","Penalty"
"54834","10-1993-0234","IRA","Injunctive Remedial Action (CERCLA)"
"54836","10-1993-0236","INJ","Injunctive Relief"
"54836","10-1993-0236","PEN","Penalty"
"54855","10-1993-0261","IFS","Injunctive RI/FS (CERCLA)"
"54857","10-1993-0265","IRM","Injunctive Removal (CERCLA)"
"54864","10-1993-0272","COR","Corrective Action (RCRA)"
"54864","10-1993-0272","INJ","Injunctive Relief"
"54864","10-1993-0272","PEN","Penalty"
"54881","10-1993-0300","INJ","Injunctive Relief"
"54881","10-1993-0300","PEN","Penalty"
"54883","10-1993-0302","COL","Collection Of A Pre-Existing Debt"
"54883","10-1993-0302","PEN","Penalty"
"54884","10-1993-0303","COL","Collection Of A Pre-Existing Debt"
"54889","10-1993-0310","INJ","Injunctive Relief"
"54889","10-1993-0310","PEN","Penalty"
"54913","10-1994-0026","COR","Corrective Action (RCRA)"
"54913","10-1994-0026","INJ","Injunctive Relief"
"54914","10-1994-0029","INJ","Injunctive Relief"
"54915","10-1994-0030","PEN","Penalty"
"54933","10-1994-0049","PEN","Penalty"
"54956","10-1994-0077","CFS","Cost Recovery RI/FS (CERCLA)"
"54956","10-1994-0077","IRA","Injunctive Remedial Action (CERCLA)"
"54956","10-1994-0077","IRD","Injunctive Remedial Design (CERCLA)"
"54966","10-1994-0089","INJ","Injunctive Relief"
"54982","10-1994-0135","INJ","Injunctive Relief"
"54982","10-1994-0135","PEN","Penalty"
"54996","10-1994-0150","INJ","Injunctive Relief"
"54996","10-1994-0150","PEN","Penalty"
