"ACTIVITY_ID","CASE_NUMBER","ENF_CONCLUSION_ID","STATE_LOCAL_PENALTY_AMT","COST_RECOVERY_AMT","FED_PENALTY","COMPLIANCE_ACTION_COST","SEP_COST","PENALTY_COLLECTED_AMT"
"3605001162","06-2026-1817","3600591563",,"0","0","0",,
"3604999161","07-2026-1000","3600591565",,"0","0","0",,
"3605001196","07-2025-0108","3600591567",,"0","268000","0",,"268000"
"3605001274","08-2026-0204","3600591568",,"0","50070","0",,"50070"
"18848","03-2000-0106","3600565980",,"0","0","0",,
"3604288972","10-2025-0067","3600565981",,"0","0","12000",,
"3604851595","05-2026-0047","3600565982",,"0","82280","0",,"82280"
"3604865110","06-2026-1258","3600566431",,"0","0","0",,
"3604865111","06-2026-1310","3600566432",,"0","0","0",,
"3604865127","06-2026-1312","3600566435",,"0","0","0",,
"3604865136","06-2026-1313","3600566437",,"0","0","0",,
"3604666003","10-2026-0051","3600552242",,"0","0","1145.6",,
"3604666001","10-2026-0049","3600552244",,"0","0","1145.6",,
"3604665996","10-2026-0044","3600552250",,"0","0","1145.6",,
"3604665987","10-2026-0042","3600552251",,"0","0","1145.6",,
"3604655751","06-2026-1719","3600547622",,"0","0","45000",,
"3604664412","04-2026-5041","3600547624",,"0","0","572.8",,
"3604665995","10-2026-0043","3600552241",,"0","0","1145.6",,
"3604665947","10-2026-0041","3600552252",,"0","0","1145.6",,
"3604665946","10-2026-0040","3600552253",,"0","0","1145.6",,
"3604665875","10-2026-0038","3600552254",,"0","0","1145.6",,
"3604665871","10-2026-0037","3600552259",,"0","0","1145.6",,
"3604665870","10-2026-0036","3600552260",,"0","0","1145.6",,
"3604673775","10-2026-0039","3600552262",,"0","0","1145.6",,
"3604673777","06-2026-0311","3600552263",,"0","0","0",,
"3604673774","06-2026-0310","3600552264",,"0","0","0",,
"3604673772","06-2026-0309","3600552265",,"0","0","0",,
"3604673771","06-2026-0308","3600552266",,"0","0","0",,
"3604637916","03-2026-0055","3600547551",,"0","0","572.8",,
"3603008670","03-2022-7006","3600508645","637500","0","637500","1650000",,
"3604665998","10-2026-0046","3600552248",,"0","0","1145.6",,
"3605010901","09-2026-0662","3600591997",,"0","2500","0",,"2500"
"3605010902","09-2026-1507","3600591998",,"0","90000","0",,"90000"
"3604854875","06-2026-3510","3600566278",,"0","27193","0",,"27193"
"3604854876","06-2026-3529","3600566279",,"0","0","2000",,
"3604684377","10-2026-0057","3600566538",,"0","2578","7500",,"2578"
"3604869623","03-2026-4016","3600566554",,"0","0","0",,
"3604869662","03-2026-4024","3600566563",,"0","0","0",,
"3604869663","03-2026-4025","3600566564",,"0","0","0",,
"3604869665","03-2026-4026","3600566565",,"0","0","0",,
"3604529690","09-2025-4331","3600535892",,"0","0","0",,
"3604529703","09-2025-0648","3600535893",,"0","0","0",,
"3604623599","09-2026-0604","3600542109",,"0","0","0",,
"3604525562","08-2025-0164","3600535741",,"0","0","0",,
"3604525571","08-2025-0168","3600535745",,"0","0","572.8",,
"3604525858","04-2025-5035","3600535747",,"0","0","1145.6",,
"3604722765","05-2026-2000","3600555744",,"0","4890","0",,"4890"
"3604723078","09-2026-8020","3600555749",,"0","0","0",,
"3604723089","09-2026-8030","3600555750",,"0","0","0",,
"3604723091","09-2026-8031","3600555751",,"0","0","0",,
"3604723093","09-2026-8032","3600555752",,"0","0","0",,
"3604723104","09-2026-8035","3600555755",,"0","0","0",,
"3604723402","09-2026-8037","3600555757",,"0","0","0",,
"3604750886","09-2026-0608","3600560949",,"0","0","0",,
"3605012909","02-2026-1235","3600592059",,"0","0","0",,
"3604917820","03-2026-0151","3600572124",,"0","0","572.8",,
"3604939366","06-2026-3303","3600577418",,"0","71250","0",,"71250"
"3605013001","09-2026-0663","3600592062",,"0","0","0",,
"3605012888","06-2026-3308","3600592063",,"0","440341","0",,
"3604967202","04-2025-2004","3600586180",,"0","49048","100",,
"3605013034","HQ-2026-0027","3600592064",,"0","389785","0",,"389785"
"3605013098","09-2026-7019","3600592069",,"0","0","0",,
"3605013101","02-2026-1002","3600592070",,"0","0","5000",,
"3605013105","09-2026-7020","3600592071",,"0","0","0",,
"3604671403","10-2026-0052","3600561260",,"0","13004.2","0",,"13004.2"
"3604841168","06-2026-1744","3600561261",,"0","0","1000",,
"3604841276","06-2026-1746","3600561263",,"0","0","1000",,
"3604841437","09-2026-5037","3600561265",,"0","77973","0",,"77973"
"3604230948","03-2025-0047","3600576568",,"0","0","0",,
"3602804407","06-2021-0911","3600287449",,"0","0","3500",,
"3602794322","06-2021-1779","3600287575",,"0","0","4000",,
"3602806595","04-2021-0206","3600287576",,"0","66080","103000",,"66080"
"3602803606","04-2021-1451","3600287591",,"0","0","0",,
"3602806704","04-2021-1452","3600287592",,"0","0","0",,
"3603328775","02-2022-8056","3600342197",,"0","0","5000",,
"3602806724","04-2021-1454","3600287611",,"0","0","0",,
"3602820131","01-2021-4007","3600288141",,"0","3900","0",,
"3603332468","04-2022-2105","3600342372",,"0","87000","8000",,"87000"
"3603332469","06-2021-0949","3600342373",,"0","0","5000",,
"3603332474","06-2022-0949","3600342376",,"0","0","5000",,
"3603284184","10-2022-0206","3600342440",,"0","345800","0",,"345800"
"3603333810","04-2022-0003","3600342443",,"0","7393","100",,"7393"
"3603333836","02-2022-5110","3600342446",,"0","0","2500",,
"3603333844","02-2022-5168","3600342447",,"0","0","100",,
"3603329943","04-2022-1005","3600342671",,"0","0","0",,
"3603415302","HQ-2023-5001","3600350926",,"0","327334","25000",,"327334"
"3603415952","06-2023-1206","3600350963",,"0","0","350",,
"3603415990","06-2023-1216","3600350991",,"0","0","250",,
"3603250812","06-2022-4315","3600350993",,"0","925","3500",,"925"
"3603427786","04-2022-0050","3600354835",,"0","14501","0",,
"3603448009","02-2023-1003","3600355649",,"0","0","17000000",,
"3603479393","06-2023-0502","3600366033",,"0","0","0",,
"3603548844","06-2023-0914","3600372527",,"0","0","5000",,
"3603549959","02-2023-5031","3600372574",,"0","0","0",,
"3603549962","02-2023-5050","3600372575",,"0","0","0",,
"3603553415","06-2023-1737","3600372712",,"0","0","35000",,
"3603553535","02-2023-3017","3600372714",,"0","0","1250000",,
"3603554313","06-2023-0561","3600372740",,"0","28175","11862",,
"3603554322","01-2023-2009","3600372741",,"0","0","9765",,
"3603546549","10-2023-0030","3600381771",,"0","2000","834",,"2000"
"3603531244","04-2023-1236","3600367704",,"0","0","0",,
"3603531246","04-2023-1237","3600367705",,"0","0","0",,
"3603531251","04-2022-0979","3600367706",,"0","0","0",,
"3603531252","04-2022-0977","3600367707",,"0","0","0",,
"3603531253","04-2022-0982","3600367708",,"0","0","0",,
"3603640644","05-2023-0059","3600387735",,"0","7280","0",,"7280"
"3603640678","04-2023-1269","3600387736",,"0","0","0",,
"3603640679","04-2023-1270","3600387737",,"0","0","0",,
"3603640681","04-2023-1271","3600387738",,"0","0","0",,
"3603640682","04-2023-1272","3600387739",,"0","0","0",,
"3603640684","04-2023-1273","3600387740",,"0","0","0",,
"3603640689","04-2023-1274","3600387741",,"0","0","0",,
"3603640691","04-2023-1275","3600387742",,"0","0","0",,
"3603640692","04-2023-1276","3600387743",,"0","0","0",,
"3603640693","04-2023-1277","3600387744",,"0","0","0",,
"3603653556","06-2023-0394","3600392116",,"0","0","0",,
"3603823163","04-2024-3000","3600422211",,"0","0","7749",,
"3603823265","08-2024-0019","3600422231",,"0","0","2000",,
"3604479999","06-2025-0389","3600529705",,"0","0","0",,
"3604993339","02-2026-3802","3600591361",,"0","33420","2850",,
"3604916356","10-2026-0154","3600572054",,"0","0","572.8",,
"3604916366","10-2026-0158","3600572055",,"0","0","572.8",,
"3604916370","10-2026-0163","3600572056",,"0","0","572.8",,
"3604916376","10-2026-0164","3600572057",,"0","0","572.8",,
"3604916380","10-2026-0167","3600572059",,"0","0","572.8",,
"3604917734","03-2026-0153","3600572113",,"0","0","572.8",,
"3604440031","09-2025-6006","3600525586",,"0","0","0",,
"3604441136","08-2025-0107","3600525587",,"0","0","0",,
"3400081141","08-2013-0023","3400002988",,"0","6500","500",,"6500"
"3604390720","03-2025-0076","3600519931",,"0","30230","40000",,
"3604390738","05-2025-2014","3600519932",,"0","946","0",,"946"
"3604080425","04-2024-0014","3600488354",,"0","5425","100",,"5425"
"3604029071","04-2024-0300","3600475316",,"0","8200","13186",,"8200"
"3604089119","04-2024-0310","3600493578",,"0","41432","252",,"41432"
"3604390758","03-2025-0089","3600519933",,"0","2188","5100",,
"3604390760","05-2025-0314","3600519934",,"0","0","30000",,
"3602217400","08-2020-0070","3600348148","1625000","0","1625000","3350000",,
"3604528977","06-2025-6186","3600535834",,"0","200","0",,
"51735","08-2001-0024","600013655",,"0","10000000","0",,
"51920","08-2002-0011","37221",,"0","951139","5000",,
"3604528993","02-2025-5173","3600535836",,"0","0","500",,
"3604528997","02-2025-5174","3600535837",,"0","0","500",,
"3604528998","02-2025-5171","3600535838",,"0","0","500",,
"3604529001","01-2025-6009","3600535840",,"0","0","572.8",,
"3604529004","02-2025-4301","3600535841",,"0","22900","5097",,
"3604529057","01-2025-6011","3600535843",,"0","0","200.48",,
"3602284697","07-2020-0174","3600232029",,"0","71620","0",,"71978.1"
"3602352518","07-2021-0006","3600243569",,"0","200","0",,"200"
"3604693118","05-2026-0011","3600554846",,"0","25000","0",,
"3603462468","07-2022-0082","3600361782",,"0","7398","0","35513","7398"
"3603636127","07-2022-0101","3600387593",,"0","28500","0",,"28500"
"3604228150","05-2025-1001","3600503080",,"103281","0","0",,
"3604441205","09-2025-1084","3600525591",,"0","0","10000",,
"3604441220","02-2025-8224","3600525592",,"0","0","572.8",,
"3604441224","02-2025-8223","3600525593",,"0","0","572.8",,
"3604441150","09-2010-2522","3600525594",,"250000","0","62000000",,
"3604441227","02-2025-8222","3600525595",,"0","0","572.8",,
"3604441230","02-2025-8219","3600525596",,"0","0","572.8",,
"3604414075","06-2025-3345","3600520623",,"0","67000","0",,"67000"
"3604441233","02-2025-8217","3600525597",,"0","0","572.8",,
"3604397245","06-2025-1742","3600520403",,"0","0","0",,
"3604441242","05-2025-0320","3600525600",,"0","0","20000",,
"3604441243","07-2025-0048","3600525601",,"0","0","500000",,
"3604837796","04-2024-1105","3600561117",,"0","15000","764955",,"15000"
"3604747433","08-2026-0129","3600560820",,"0","0","0",,
"3604666168","08-2026-0023","3600547737",,"0","373500","0",,"373500"
"3604372663","08-2025-0058","3600515481",,"0","187258","0",,"187258"
"3604838007","03-2026-0110","3600561124",,"0","0","572.8",,
"3604838024","03-2026-0113","3600561127",,"0","0","572.8",,
"3604838067","03-2026-0114","3600561132",,"0","0","572.8",,
"3604838078","03-2026-0116","3600561135",,"0","0","572.8",,
"3604544143","03-2025-0132","3600540171",,"0","50672","1000",,"50672"
"3603005690","06-2022-4806","3600547667",,"0","21400","5000",,
"3604560961","07-2025-0094","3600540455",,"0","1400","0",,"1400"
"3603629210","07-2021-0080","3600555787",,"0","20000","225000",,"20000"
"3604665738","04-2026-5007","3600547655",,"0","0","572.8",,
"3604849844","05-2018-0314","3600565930",,"0","0","0",,
"3604702871","10-2026-0072","3600555304",,"0","0","1145.6",,
"3604702898","10-2026-0074","3600555308",,"0","0","1145.6",,
"3602908126","03-2022-7000","3600502722",,"0","11000000","450000",,
"3604702902","10-2026-0075","3600555309",,"0","0","1145.6",,
"3604703141","10-2026-0077","3600555312",,"0","0","1145.6",,
"3604453920","10-2025-0141","3600529462",,"0","800","1969",,"800"
"3601561492","04-2018-9002","3600535564",,"0","0","5000000",,
"3604717680","09-2026-8009","3600555652",,"0","0","0",,
"3605024990","01-2026-5003","3600592439",,"0","20000","0",,"20000"
"3605024991","03-2026-8026","3600592441",,"0","0","0",,
"3605024998","03-2026-8032","3600592442",,"0","0","0",,
"3604686325","06-2025-3444","3600552458",,"0","2000","0",,"2000"
"3604643138","02-2026-8023","3600547494",,"0","0","572.8",,
"3604643144","02-2026-8022","3600547495",,"0","0","572.8",,
"3604658511","02-2026-8005","3600547470",,"0","0","28500",,
"3604686339","06-2025-3470","3600552461",,"0","37240","0",,"37240"
"3604642767","02-2026-8014","3600547480",,"0","0","5000",,
"3604642619","02-2026-8004","3600547481",,"0","0","20000",,
"3604642618","02-2026-8003","3600547482",,"0","0","13000",,
"3604599482","07-2025-0127","3600540998",,"0","3240","0",,"3240"
"3604658649","05-2026-5005","3600547504",,"0","133857","0",,
"3604522361","10-2025-0183","3600547108",,"0","22400","0",,"22400"
"3604679581","05-2026-0004","3600552416",,"0","0","0",,
"3604679604","09-2026-3501","3600552417",,"0","3420","0",,"3420"
"3604631754","10-2026-0008","3600547112",,"0","0","0",,
"3604684878","05-2026-0005","3600552423",,"0","1000","0",,"1000"
"3604668779","04-2026-5079","3600547798",,"0","0","572.8",,
"3604668799","08-2026-0027","3600547800",,"0","0","0",,
"3604668800","08-2026-0028","3600547801",,"0","0","0",,
"3604668803","08-2026-0029","3600547802",,"0","0","0",,
"3604668850","04-2026-5076","3600547808",,"0","0","572.8",,
"3604673199","06-2026-0306","3600552210",,"0","0","0",,
"3604847866","06-2026-0913","3600565858",,"0","5000","0",,
"3604093370","10-2024-0238","3600542489",,"0","1200","2574",,"1200"
"3604093433","10-2024-0239","3600542490",,"0","1200","2574",,"1200"
"3604985186","04-2026-3978","3600586668",,"0","0","0",,
"3604985224","04-2026-3975","3600586669",,"0","0","1850",,
"3605006996","05-2026-0074","3600591892",,"0","35004","0",,
"3604830542","05-2026-5012","3600561033",,"0","0","0",,
"3604626558","04-2026-3102","3600542163",,"0","0","0",,
"3604626560","04-2026-3113","3600542164",,"0","0","0",,
"3604626561","04-2026-3114","3600542165",,"0","0","0",,
"3604837992","03-2026-0109","3600561122",,"0","0","572.8",,
"3604893765","06-2026-1782","3600592158",,"0","0","0",,
"3605014794","05-2026-1085","3600592159",,"0","0","1647",,
"3605014802","05-2026-1086","3600592161",,"0","0","1399",,
"3604840416","06-2026-1246","3600561224",,"0","0","0",,
"3604830546","06-2026-1248","3600561034",,"0","0","1000",,
"3604860354","06-2026-1259","3600566323",,"0","0","0",,
"3604861383","06-2026-1260","3600566347",,"0","0","0",,
"3604884301","09-2026-3551","3600567286",,"0","186269","113501",,"186269"
"3604863973","06-2026-1261","3600566375",,"0","0","0",,
"3604860364","06-2026-1265","3600566326",,"0","0","0",,
"3604874534","07-2023-0140","3600566667",,"0","186642","0",,"0"
"3605014910","05-2026-0327","3600592165",,"0","153000","0",,
"3605014961","06-2026-3559","3600592177",,"0","400","0",,"400"
"3605014925","06-2026-3562","3600592173",,"0","2000","0",,"2000"
"3605014959","09-2026-8120","3600592174",,"0","0","0",,
"3605014964","09-2026-8123","3600592179",,"0","0","0",,
"3605014960","09-2026-8121","3600592176",,"0","0","0",,
"3605014962","09-2026-8122","3600592178",,"0","0","0",,
"3605014968","HQ-2026-0028","3600592180",,"0","0","0",,
"3604527087","04-2025-6107","3600535778",,"0","2300","300",,"2300"
"3604878223","06-2026-1107","3600586601",,"0","0","10000",,
"3000010622","09-2012-1538","3000001121",,"0","0","25000",,
"600087872","09-2008-1503","600014086",,"0","0","150",,
"1800034897","09-2009-1539","1800008549",,"0","0","46500",,
"1800018168","09-2009-1536","1800002439",,"0","0","10000",,
"1800018196","09-2009-1537","1800002440",,"0","0","22000",,
"3604843982","02-2026-8051","3600561325",,"0","0","602949200",,
"3604844470","02-2026-8067","3600561333",,"0","0","572.8",,
"3603962520","09-2024-3508","3600456331",,"0","85189","4688884","363031","85189"
"3604497889","04-2025-4002","3600534546",,"0","3750","0",,
"3604477929","02-2025-5127","3600529608",,"0","0","1000",,
"3604497888","03-2025-0145","3600534545",,"0","0","572.8",,
"3604487172","05-2025-0321","3600530168",,"0","0","24000",,
"3604197318","10-2025-0027","3600503663",,"0","71950","10000",,"71950"
"3604333842","02-2025-5029","3600510067",,"0","0","100",,
"87030","01-2002-0172","3000009943","70500","0","70500","51000000","100000","70500"
"3604237400","06-2025-1712","3600502576",,"0","0","0",,
"3602219132","06-2020-1750","3600216435",,"0","0","10000",,
"3602715988","06-2021-1733","3600279501",,"0","0","10000",,
"3604562927","02-2025-0008","3600565846",,"0","0","0",,
"3604228491","10-2025-0043","3600503359",,"0","0","15000",,
"3400296171","01-2014-2529","3400022350",,"0","0","90000",,
"3604874295","09-2026-8056","3600566649",,"0","0","0",,
"3604874301","04-2026-3966","3600566650",,"0","0","0",,
"3602768059","09-2021-3508","3600285632",,"0","127000","152940",,"127000"
"3603352879","02-2022-5167","3600343115",,"0","0","1000",,
"3603378805","09-2022-4465","3600348650",,"0","0","0",,
"3603011741","08-2022-0048","3600348649",,"0","0","50",,
"3603320819","10-2022-0231","3600350862",,"0","2640","3200",,"2640"
"3603597388","04-2023-1264","3600381935",,"0","0","0",,
"3603598456","05-2023-0039","3600381957",,"0","0","0",,
"3603633808","01-2023-2029","3600387539",,"0","16875","1000",,"16875"
"3603633849","06-2023-1269","3600387542",,"0","0","0",,
"3601356353","04-2018-9806","3600073144",,"0","490","1671.36",,"490"
"3600118922","04-2015-9825","3600010704",,"0","420","16900",,"420"
"3600431771","04-2016-9801","3600026339",,"0","210","900",,"210"
"3603637023","10-2023-0113","3600402004",,"0","200","600",,"200"
"3603599282","10-2023-0086","3600402005",,"0","4391","500",,"4391"
"3603579821","10-2023-0075","3600402244",,"0","0","30000",,
"3603707072","05-2023-5037","3600402269",,"0","50000","0",,
"3603707604","04-2023-3005","3600402270",,"0","90000","5000",,
"3603707838","05-2023-2016","3600402280",,"0","733","0",,
"3603852381","07-2024-0036","3600434419",,"0","0","0",,
"3603852482","07-2023-0036","3600434434",,"0","0","0",,
"3601885439","07-2019-0229","3600434435",,"0","311850","8542870",,"311850"
"3603852525","09-2024-4353","3600434453",,"0","0","0",,
"3603852542","09-2024-4355","3600434456",,"0","0","0",,
"3603852573","09-2024-4356","3600434457",,"0","0","0",,
"3603475642","07-2023-0004","3600365799",,"0","1500","0",,"1500"
"3603630839","07-2023-0074","3600387406",,"0","5632","0",,"5632"
"3603933189","07-2023-0155","3600448652",,"0","5000","0",,"5000"
